employee_id,department,region,tenure_years,remote_worker,salary_band
2873,Sales,Canada,12.3,0,Junior
2874,Operations,India,2.8,0,Senior
2875,Customer Success,Germany,8.2,1,Mid
2876,Finance,UK,6.3,0,Junior
2877,HR,Canada,4.5,1,Mid
2878,HR,USA,14.0,1,Lead
2879,Customer Success,UK,10.9,0,Lead
2880,Sales,USA,6.2,1,Mid
2881,Operations,UK,12.8,1,Lead
2882,Finance,USA,9.8,0,Senior
2883,Finance,India,13.8,0,Mid
2884,Finance,USA,7.2,0,Junior
2885,Finance,Germany,9.2,0,Senior
2886,HR,France,10.8,0,Lead
2887,Operations,Germany,6.4,0,Lead
2888,Sales,UK,5.7,1,Junior
2889,Sales,UK,5.6,1,Lead
2890,Customer Success,USA,12.8,1,Junior
2891,Sales,UK,14.1,0,Junior
2892,Finance,UK,12.0,0,Junior
2893,Finance,India,13.0,1,Senior
2894,Finance,Canada,14.6,1,Senior
2895,Sales,Germany,8.7,1,Junior
2896,Sales,UK,13.0,0,Mid
2897,Finance,UK,1.2,0,Mid
2898,HR,India,12.2,0,Junior
2899,Finance,USA,5.4,1,Senior
2900,Customer Success,India,13.2,0,Junior
2901,Operations,India,11.6,0,Mid
2902,Engineering,UK,6.9,1,Mid
2903,Sales,Germany,1.6,1,Mid
2904,Sales,Canada,2.3,0,Lead
2905,Engineering,France,12.5,1,Mid
2906,HR,UK,11.3,1,Senior
2907,Operations,India,7.4,0,Senior
2908,HR,France,8.2,1,Junior
2909,HR,France,2.0,0,Lead
2910,HR,France,0.5,1,Mid
2911,Finance,UK,11.9,1,Senior
2912,Marketing,USA,3.2,0,Mid
2913,HR,India,9.3,1,Junior
2914,Customer Success,Canada,8.6,0,Junior
2915,Customer Success,India,11.8,0,Senior
2916,Operations,UK,0.6,1,Junior
2917,HR,UK,10.1,0,Mid
2918,Finance,USA,6.9,1,Junior
2919,Finance,UK,3.1,0,Senior
2920,Engineering,Germany,13.6,0,Mid
2921,Customer Success,Germany,2.3,0,Mid
2922,Customer Success,France,0.6,1,Junior
2923,Operations,Canada,6.5,0,Senior
2924,Operations,Canada,7.6,1,Junior
2925,HR,UK,2.0,0,Mid
2926,Sales,UK,11.8,1,Lead
2927,HR,Germany,13.9,0,Senior
2928,HR,Canada,13.4,0,Senior
2929,Operations,UK,11.6,0,Senior
2930,Finance,UK,2.0,0,Senior
2931,HR,Canada,0.7,0,Senior
2932,Customer Success,France,12.6,1,Junior
2933,Marketing,Germany,13.6,1,Mid
2934,HR,India,7.6,0,Mid
2935,Customer Success,Germany,2.9,0,Senior
2936,HR,Canada,12.9,0,Mid
2937,Finance,Canada,4.4,1,Lead
2938,Engineering,UK,6.0,0,Lead
2939,Finance,UK,4.4,0,Senior
2940,Operations,Canada,13.8,0,Senior
2941,Sales,Germany,12.9,1,Junior
2942,Engineering,Canada,14.3,1,Junior
2943,Customer Success,Germany,0.6,0,Junior
2944,Sales,Germany,5.4,1,Lead
2945,Sales,USA,7.8,1,Lead
2946,Engineering,USA,3.4,1,Mid
2947,Marketing,USA,9.9,0,Lead
2948,Marketing,France,1.3,1,Senior
2949,HR,Canada,14.9,0,Junior
2950,Customer Success,USA,13.7,1,Senior
2951,HR,France,8.7,1,Senior
2952,Operations,UK,10.4,0,Mid
2953,Finance,Canada,4.8,0,Senior
2954,Engineering,India,2.4,0,Mid
2955,Engineering,UK,0.6,0,Senior
2956,Sales,India,4.2,0,Senior
2957,Operations,France,5.8,1,Junior
2958,Customer Success,Canada,6.2,0,Mid
2959,Marketing,India,6.4,1,Junior
2960,Sales,USA,11.8,1,Mid
2961,Operations,Canada,3.8,0,Mid
2962,Customer Success,France,12.4,0,Senior
2963,Sales,Canada,12.3,0,Senior
2964,Sales,USA,1.4,1,Lead
2965,Sales,Germany,14.6,0,Lead
2966,Sales,France,4.0,1,Lead
2967,Operations,USA,3.8,0,Lead
2968,Engineering,France,3.5,1,Junior
2969,HR,Germany,2.1,0,Junior
2970,Engineering,France,6.1,1,Lead
2971,Operations,France,6.7,0,Lead
2972,Finance,Germany,6.8,1,Senior
2973,Marketing,UK,4.2,1,Senior
2974,Operations,USA,9.3,1,Lead
2975,HR,UK,1.0,1,Junior
2976,Customer Success,India,8.6,0,Lead
2977,Finance,India,9.1,1,Lead
2978,Marketing,Germany,10.6,1,Junior
2979,Customer Success,UK,9.5,1,Senior
2980,HR,USA,3.5,0,Mid
2981,Operations,USA,5.3,1,Junior
2982,HR,USA,7.8,0,Mid
2983,Sales,France,3.1,0,Junior
2984,Sales,Germany,13.1,1,Junior
2985,HR,France,4.4,0,Junior
2986,Finance,India,13.3,0,Lead
2987,HR,UK,12.7,0,Lead
2988,Finance,India,0.8,1,Mid
2989,Engineering,France,3.7,1,Lead
2990,HR,Germany,3.0,0,Lead
2991,Finance,India,9.9,0,Mid
2992,Engineering,India,13.1,1,Senior
2993,HR,India,2.7,1,Senior
2994,Finance,Germany,14.1,0,Senior
2995,HR,USA,4.8,0,Senior
2996,Finance,USA,4.7,1,Mid
2997,Engineering,India,4.9,1,Mid
2998,Customer Success,Germany,2.1,1,Mid
2999,HR,UK,2.2,0,Junior
3000,Marketing,Germany,0.9,1,Lead
3001,HR,UK,8.4,1,Mid
3002,Finance,UK,14.2,0,Lead
3003,Marketing,Canada,10.9,1,Mid
3004,HR,Canada,7.9,0,Lead
3005,HR,USA,7.5,1,Mid
3006,HR,France,2.3,1,Junior
3007,Engineering,USA,4.3,1,Mid
3008,Operations,India,3.8,0,Lead
3009,HR,India,10.6,0,Senior
3010,HR,Canada,5.0,0,Lead
3011,Operations,Germany,4.6,0,Lead
3012,Customer Success,India,12.8,1,Lead
3013,HR,USA,5.2,1,Junior
3014,Operations,Canada,3.9,0,Lead
3015,Engineering,USA,5.8,1,Lead
3016,Finance,Canada,1.6,0,Senior
3017,HR,UK,12.3,1,Senior
3018,Customer Success,India,4.7,0,Junior
3019,Operations,USA,14.6,0,Junior
3020,Operations,India,4.8,0,Lead
3021,Engineering,Canada,12.7,0,Junior
3022,Sales,UK,0.9,0,Junior
3023,Marketing,UK,8.6,0,Lead
3024,Engineering,Germany,3.7,1,Junior
3025,Sales,USA,2.6,0,Mid
3026,Operations,UK,2.0,0,Junior
3027,Customer Success,UK,12.4,0,Mid
3028,Customer Success,UK,12.6,0,Senior
3029,Engineering,Germany,4.7,1,Mid
3030,HR,India,9.0,0,Junior
3031,Sales,Germany,4.1,1,Senior
3032,Operations,UK,5.2,0,Mid
3033,Operations,France,7.5,1,Lead
3034,HR,USA,4.4,1,Junior
3035,Customer Success,Germany,6.4,0,Lead
3036,Engineering,USA,1.0,1,Lead
3037,HR,Canada,5.5,0,Junior
3038,Customer Success,Canada,3.3,1,Senior
3039,Engineering,USA,10.2,1,Mid
3040,Operations,UK,11.9,0,Lead
3041,Finance,France,6.2,0,Lead
3042,Engineering,UK,13.3,0,Lead
3043,Sales,France,2.3,1,Junior
3044,Finance,USA,4.8,0,Junior
3045,Engineering,India,5.6,0,Senior
3046,Finance,India,1.7,1,Mid
3047,Finance,France,3.9,0,Mid
3048,Operations,UK,14.2,1,Lead
3049,Customer Success,Germany,3.9,0,Mid
3050,Customer Success,USA,1.4,0,Junior
3051,Engineering,Germany,2.7,0,Mid
3052,Customer Success,USA,0.7,0,Mid
3053,Marketing,Germany,4.7,1,Mid
3054,HR,Canada,5.4,1,Junior
3055,Customer Success,India,6.7,1,Mid
3056,Finance,USA,10.9,0,Junior
3057,Finance,India,0.6,0,Senior
3058,Finance,India,11.7,1,Junior
3059,Sales,France,9.6,0,Junior
3060,Sales,UK,0.7,0,Senior
3061,Marketing,USA,13.5,1,Junior
3062,Marketing,Canada,3.3,0,Senior
3063,HR,UK,4.5,1,Junior
3064,HR,Germany,10.8,1,Junior
3065,Marketing,Germany,5.0,1,Junior
3066,Operations,Germany,10.2,0,Lead
3067,Sales,UK,14.7,0,Mid
3068,Operations,France,6.8,0,Mid
3069,Marketing,USA,2.3,1,Lead
3070,Engineering,India,10.7,1,Junior
3071,Operations,India,4.5,0,Lead
3072,Sales,Germany,4.2,1,Mid
3073,Operations,France,2.6,1,Lead
3074,HR,France,6.4,0,Lead
3075,Customer Success,USA,9.2,1,Senior
3076,HR,France,8.1,1,Junior
3077,Customer Success,Canada,7.8,0,Mid
3078,Customer Success,USA,4.9,1,Junior
3079,Sales,Germany,11.2,1,Mid
3080,Finance,UK,9.6,1,Lead
3081,Marketing,Canada,7.8,0,Junior
3082,Customer Success,UK,13.2,1,Mid
3083,Operations,UK,11.2,1,Junior
3084,Engineering,France,8.6,0,Mid
3085,Customer Success,India,14.5,0,Senior
3086,Engineering,India,11.2,1,Lead
3087,Operations,Canada,8.1,0,Mid
3088,Engineering,Germany,1.4,1,Mid
3089,Finance,India,13.9,1,Junior
3090,Operations,UK,9.5,0,Junior
3091,Marketing,UK,11.1,1,Junior
3092,HR,USA,5.5,1,Lead
3093,Finance,UK,6.2,0,Senior
3094,Engineering,UK,1.7,1,Mid
3095,Sales,Canada,1.6,1,Senior
3096,Finance,UK,10.3,1,Lead
3097,Marketing,France,12.0,1,Lead
3098,Marketing,Canada,3.2,0,Mid
3099,Finance,Germany,14.4,1,Lead
3100,HR,Canada,5.4,0,Senior
3101,Engineering,France,10.7,1,Mid
3102,Marketing,Canada,6.8,1,Junior
3103,Engineering,Germany,7.2,0,Junior
3104,Operations,France,12.3,0,Senior
3105,Customer Success,France,0.9,1,Senior
3106,Engineering,France,5.0,0,Lead
3107,Finance,Germany,7.4,1,Senior
3108,Sales,Canada,9.7,1,Mid
3109,Marketing,USA,8.2,0,Senior
3110,Engineering,India,4.7,1,Mid
3111,Marketing,UK,7.1,1,Junior
3112,Finance,UK,7.4,1,Junior
3113,Operations,UK,11.5,1,Lead
3114,Customer Success,Canada,6.8,1,Lead
3115,Sales,Germany,1.2,1,Mid
3116,HR,USA,14.1,0,Junior
3117,Finance,UK,5.2,0,Senior
3118,Operations,USA,2.6,1,Mid
3119,Marketing,UK,3.2,0,Mid
3120,Sales,UK,8.4,1,Junior
3121,HR,USA,9.2,1,Senior
3122,Customer Success,France,2.7,1,Junior
3123,Sales,UK,6.4,1,Junior
3124,Operations,India,12.4,0,Mid
3125,Engineering,India,2.0,0,Lead
3126,Sales,India,13.3,0,Mid
3127,HR,USA,5.5,0,Junior
3128,Operations,USA,3.4,1,Mid
3129,Engineering,Canada,6.3,0,Senior
3130,Operations,France,0.7,1,Lead
3131,Engineering,USA,13.8,1,Senior
3132,Finance,USA,9.1,1,Lead
3133,Sales,India,2.9,0,Lead
3134,Customer Success,France,14.2,1,Junior
3135,Operations,UK,4.3,0,Lead
3136,Marketing,USA,13.3,0,Lead
3137,HR,Germany,2.0,1,Junior
3138,Sales,Germany,2.5,1,Mid
3139,Engineering,USA,12.5,0,Junior
3140,Engineering,UK,7.1,0,Mid
3141,Engineering,Germany,8.5,1,Senior
3142,Engineering,USA,9.4,0,Senior
3143,Customer Success,USA,10.1,1,Mid
3144,Finance,India,9.2,1,Lead
3145,Customer Success,Canada,13.5,0,Mid
3146,Finance,Canada,8.2,0,Mid
3147,Engineering,Canada,11.5,0,Senior
3148,Sales,Canada,1.2,0,Lead
3149,Customer Success,UK,6.6,0,Lead
3150,HR,Germany,12.8,0,Junior
3151,Customer Success,Canada,2.8,1,Senior
3152,Finance,India,6.3,0,Mid
3153,Marketing,India,1.9,0,Mid
3154,Engineering,UK,3.7,1,Junior
3155,Operations,Germany,11.8,0,Senior
3156,Customer Success,UK,2.9,0,Junior
3157,Finance,UK,10.0,1,Lead
3158,Customer Success,India,5.3,0,Mid
3159,Operations,USA,7.1,0,Lead
3160,Engineering,USA,0.6,1,Mid
3161,Customer Success,UK,13.7,0,Lead
3162,HR,USA,10.6,0,Lead
3163,Sales,India,7.7,1,Junior
3164,Engineering,UK,10.5,0,Lead
3165,Engineering,India,10.7,1,Senior
3166,Sales,India,4.8,1,Senior
3167,Engineering,France,2.9,0,Lead
3168,Operations,Canada,4.2,0,Lead
3169,Finance,Canada,7.1,0,Lead
3170,Operations,India,11.1,1,Senior
3171,HR,France,3.7,0,Senior
3172,Sales,Canada,4.7,0,Junior
3173,Marketing,Germany,12.1,1,Lead
3174,Engineering,India,1.2,1,Junior
3175,HR,UK,2.5,0,Lead
3176,Sales,Germany,11.2,0,Senior
3177,Marketing,UK,5.7,0,Junior
3178,Customer Success,UK,4.8,0,Senior
3179,Sales,Canada,8.3,0,Senior
3180,HR,Germany,10.3,1,Mid
3181,Engineering,India,14.4,0,Lead
3182,Customer Success,France,12.7,0,Mid
3183,Operations,USA,4.5,1,Mid
3184,HR,Germany,1.3,1,Mid
3185,Finance,India,11.0,0,Mid
3186,Sales,France,4.6,1,Lead
3187,Sales,Canada,11.8,1,Mid
3188,HR,UK,8.8,1,Junior
3189,Engineering,UK,7.4,1,Lead
3190,Engineering,Canada,6.4,0,Senior
3191,Marketing,France,3.9,1,Senior
3192,Operations,India,3.3,0,Junior
3193,Engineering,Canada,1.0,0,Junior
3194,Engineering,UK,11.3,0,Mid
3195,Customer Success,France,5.5,0,Senior
3196,Marketing,France,2.6,0,Senior
3197,Engineering,France,12.4,0,Lead
3198,Customer Success,UK,14.3,0,Mid
3199,Sales,France,14.4,0,Mid
3200,Marketing,USA,6.5,1,Senior
3201,Operations,UK,12.4,1,Junior
3202,HR,Canada,2.6,1,Senior
3203,Operations,UK,4.8,0,Lead
3204,Sales,Germany,8.7,1,Mid
3205,Engineering,USA,7.0,1,Mid
3206,Engineering,UK,5.0,0,Lead
3207,Finance,Canada,13.3,0,Junior
3208,Marketing,UK,4.2,0,Lead
3209,Engineering,UK,11.1,1,Junior
3210,Marketing,Canada,6.7,1,Senior
3211,Operations,Germany,12.2,0,Mid
3212,Customer Success,Germany,6.9,0,Mid
3213,Sales,India,2.9,1,Mid
3214,HR,France,10.9,1,Junior
3215,Sales,USA,7.7,1,Mid
3216,Operations,UK,1.2,1,Senior
3217,Sales,India,12.0,0,Senior
3218,Engineering,UK,9.3,0,Junior
3219,Customer Success,Germany,12.8,0,Senior
3220,Operations,India,7.7,0,Senior
3221,HR,France,8.4,0,Senior
3222,Sales,France,1.6,0,Mid
3223,Engineering,Canada,14.9,1,Lead
3224,Marketing,India,0.9,1,Lead
3225,Finance,Germany,9.2,1,Junior
3226,Customer Success,Germany,7.0,1,Lead
3227,Engineering,UK,12.9,1,Senior
3228,Operations,UK,9.3,1,Mid
3229,Customer Success,UK,6.8,1,Lead
3230,HR,USA,9.3,0,Lead
3231,Sales,Canada,2.3,1,Lead
3232,Customer Success,Canada,2.5,1,Junior
3233,Sales,Germany,13.4,0,Senior
3234,Marketing,Canada,2.1,1,Senior
3235,Operations,Germany,13.6,1,Senior
3236,Operations,USA,12.4,1,Mid
3237,Engineering,USA,7.7,0,Junior
3238,Customer Success,USA,9.4,1,Junior
3239,HR,Germany,14.9,1,Senior
3240,Engineering,UK,9.4,1,Lead
3241,Engineering,France,9.5,1,Senior
3242,Sales,France,13.5,0,Lead
3243,Finance,India,5.9,0,Mid
3244,Sales,India,7.5,1,Mid
3245,Operations,India,5.4,1,Junior
3246,HR,India,9.9,1,Junior
3247,Engineering,UK,1.3,0,Senior
3248,Customer Success,France,10.2,0,Senior
3249,Engineering,USA,2.3,1,Lead
3250,HR,Canada,5.1,0,Junior
3251,Finance,USA,8.3,0,Senior
3252,HR,USA,0.6,1,Senior
3253,Sales,UK,12.4,0,Junior
3254,Customer Success,Canada,6.4,0,Junior
3255,Customer Success,Canada,1.5,0,Junior
3256,Operations,Germany,5.2,0,Lead
3257,Operations,UK,1.4,0,Junior
3258,Engineering,USA,7.6,1,Senior
3259,Marketing,Canada,10.0,0,Senior
3260,Engineering,India,1.0,0,Senior
3261,Engineering,India,1.0,0,Senior
3262,Sales,Canada,8.3,1,Junior
3263,HR,Canada,5.0,0,Junior
3264,Customer Success,Germany,1.0,1,Mid
3265,Marketing,USA,13.5,0,Junior
3266,Engineering,France,10.6,0,Senior
3267,Engineering,France,6.7,0,Junior
3268,Customer Success,UK,3.2,1,Junior
3269,Finance,USA,11.5,0,Mid
3270,HR,Canada,2.3,0,Lead
3271,HR,France,6.2,0,Junior
3272,Customer Success,UK,13.0,0,Junior
3273,Marketing,France,5.7,1,Lead
3274,Marketing,India,8.6,0,Mid
3275,Customer Success,France,8.6,1,Mid
3276,Engineering,Canada,11.6,0,Senior
3277,Sales,France,1.6,1,Mid
3278,Finance,USA,8.0,1,Lead
3279,Engineering,France,10.9,1,Senior
3280,Sales,UK,2.1,0,Junior
3281,Finance,USA,10.3,0,Junior
3282,Sales,India,14.7,1,Junior
3283,Customer Success,India,11.4,1,Mid
3284,Engineering,Germany,13.2,1,Lead
3285,HR,USA,6.4,1,Lead
3286,Customer Success,UK,5.4,0,Lead
3287,Finance,India,2.6,0,Junior
3288,Engineering,UK,2.1,0,Mid
3289,Engineering,France,3.4,0,Mid
3290,Finance,Canada,15.0,1,Mid
3291,Marketing,Canada,9.6,1,Junior
3292,Marketing,UK,7.8,1,Senior
3293,Sales,Germany,7.6,0,Senior
3294,HR,Canada,10.3,0,Lead
3295,Customer Success,Canada,6.4,0,Mid
3296,Sales,India,2.5,1,Junior
3297,HR,Canada,13.1,1,Lead
3298,Customer Success,Germany,9.6,1,Junior
3299,HR,France,0.5,0,Lead
3300,HR,India,3.2,1,Mid
3301,Marketing,UK,7.4,1,Mid
3302,Engineering,Canada,10.2,1,Senior
3303,HR,USA,12.1,1,Mid
3304,Customer Success,Canada,14.5,1,Junior
3305,Engineering,Germany,9.5,0,Mid
3306,Marketing,Germany,2.6,1,Junior
3307,Operations,Germany,12.4,0,Senior
3308,Marketing,UK,4.5,0,Junior
3309,Customer Success,USA,9.2,0,Senior
3310,Operations,France,4.1,0,Lead
3311,Customer Success,UK,12.1,1,Lead
3312,Sales,Germany,6.0,0,Junior
3313,HR,USA,5.9,0,Lead
3314,HR,Germany,1.9,0,Junior
3315,Finance,India,13.8,1,Junior
3316,HR,India,6.5,0,Junior
3317,Marketing,India,9.5,1,Lead
3318,Sales,Germany,4.8,0,Senior
3319,Operations,India,4.1,0,Lead
3320,Marketing,USA,11.0,0,Senior
3321,HR,Germany,14.4,0,Mid
3322,Engineering,Germany,12.6,0,Mid
3323,HR,India,7.2,1,Mid
3324,Sales,Germany,14.1,1,Lead
3325,HR,USA,10.8,0,Mid
3326,Finance,USA,12.5,0,Junior
3327,Marketing,USA,11.3,0,Junior
3328,Customer Success,Canada,1.0,0,Junior
3329,Finance,UK,5.3,1,Lead
3330,Engineering,UK,8.9,1,Junior
3331,Operations,UK,3.4,1,Junior
3332,Sales,UK,1.6,1,Lead
3333,Operations,Canada,10.8,0,Senior
3334,HR,France,5.8,0,Junior
3335,Operations,Germany,5.4,1,Senior
3336,Customer Success,Canada,12.6,0,Lead
3337,Operations,Canada,10.7,1,Lead
3338,Engineering,India,13.6,0,Mid
3339,Sales,USA,8.7,0,Lead
3340,Customer Success,UK,13.0,1,Junior
3341,Marketing,India,4.7,1,Senior
3342,Sales,France,11.5,0,Junior
3343,Engineering,USA,13.9,1,Mid
3344,Sales,India,11.3,1,Senior
3345,Customer Success,UK,14.9,1,Mid
3346,Finance,France,1.8,1,Junior
3347,HR,UK,1.5,0,Senior
3348,HR,Canada,5.2,0,Senior
3349,Sales,UK,1.4,1,Senior
3350,Finance,USA,12.2,0,Mid
3351,Finance,USA,14.4,1,Lead
3352,HR,France,9.1,1,Lead
3353,Customer Success,USA,14.0,1,Senior
3354,HR,Canada,9.9,0,Senior
3355,Marketing,Canada,4.3,0,Senior
3356,Engineering,India,14.6,0,Senior
3357,Customer Success,India,10.2,1,Lead
3358,Marketing,India,12.0,0,Junior
3359,Engineering,Germany,6.2,0,Lead
3360,HR,Canada,14.4,1,Lead
3361,Marketing,Canada,10.8,1,Senior
3362,Operations,India,9.5,0,Lead
3363,Finance,France,4.1,0,Senior
3364,Operations,Germany,2.0,1,Lead
3365,Marketing,Canada,10.1,1,Senior
3366,Operations,France,13.9,0,Junior
3367,Sales,Germany,12.9,0,Mid
3368,Customer Success,India,2.1,1,Mid
3369,Marketing,India,6.9,1,Mid
3370,Customer Success,USA,5.7,0,Senior
3371,Engineering,Canada,1.8,0,Lead
3372,Finance,Germany,8.2,1,Senior
3373,Customer Success,USA,1.0,1,Junior
3374,HR,Germany,2.6,0,Junior
3375,Sales,UK,1.8,1,Senior
3376,Operations,France,2.0,1,Mid
3377,Customer Success,UK,10.6,0,Senior
3378,Operations,India,3.5,1,Lead
3379,Finance,France,1.0,0,Mid
3380,Operations,UK,1.6,1,Lead
3381,Sales,UK,13.3,0,Junior
3382,Customer Success,UK,8.4,0,Mid
3383,Marketing,USA,11.7,0,Mid
3384,Finance,UK,12.6,0,Lead
3385,HR,Germany,14.2,0,Mid
3386,Finance,UK,9.3,0,Senior
3387,Sales,India,13.5,0,Lead
3388,Sales,UK,5.1,0,Mid
3389,Engineering,Germany,6.4,0,Mid
3390,Finance,France,12.3,0,Senior
3391,Sales,UK,8.2,0,Senior
3392,Marketing,France,11.4,1,Junior
3393,Operations,India,12.4,1,Junior
3394,Customer Success,Canada,2.5,0,Mid
3395,Operations,Germany,9.5,1,Senior
3396,Operations,France,6.7,0,Junior
3397,Marketing,Germany,10.7,1,Lead
3398,Engineering,France,3.7,1,Mid
3399,Sales,France,2.2,0,Lead
3400,Marketing,Germany,7.4,1,Mid
3401,Finance,USA,11.9,1,Junior
3402,HR,USA,11.4,1,Senior
3403,Engineering,UK,4.1,1,Lead
3404,Customer Success,France,3.5,1,Lead
3405,Customer Success,Germany,6.2,0,Senior
3406,Engineering,India,11.7,1,Senior
3407,Sales,France,3.1,1,Senior
3408,Sales,UK,9.0,1,Lead
3409,Finance,India,5.4,0,Senior
3410,Sales,France,9.3,1,Mid
3411,Engineering,Canada,9.3,0,Senior
3412,Marketing,India,6.0,1,Senior
3413,Marketing,France,13.9,0,Mid
3414,HR,USA,1.5,1,Mid
3415,Customer Success,France,11.8,1,Mid
3416,HR,India,0.5,1,Senior
3417,Customer Success,Canada,3.2,0,Lead
3418,Marketing,India,7.6,0,Senior
3419,Finance,Canada,13.9,1,Junior
3420,Operations,UK,13.1,0,Lead
3421,Operations,France,2.0,0,Senior
3422,Sales,Canada,6.2,1,Mid
3423,Sales,Canada,6.7,0,Senior
3424,Engineering,USA,0.6,1,Lead
3425,Customer Success,India,9.4,1,Mid
3426,Sales,UK,9.1,0,Mid
3427,Customer Success,Germany,2.9,0,Lead
3428,Engineering,USA,4.0,0,Mid
3429,Finance,France,6.4,1,Lead
3430,Operations,Germany,5.2,1,Mid
3431,Operations,France,12.2,1,Mid
3432,HR,Germany,14.3,1,Senior
3433,HR,USA,14.3,0,Senior
3434,Customer Success,France,5.6,0,Mid
3435,Sales,USA,7.3,1,Senior
3436,Customer Success,UK,13.3,1,Mid
3437,Operations,France,7.5,1,Junior
3438,Marketing,Canada,10.4,0,Lead
3439,HR,Canada,2.4,1,Senior
3440,Sales,Canada,10.1,0,Lead
3441,Operations,India,1.6,1,Junior
3442,Engineering,Germany,3.2,0,Lead
3443,Sales,UK,7.6,0,Senior
3444,Operations,Canada,12.0,0,Junior
3445,Engineering,Germany,2.4,0,Lead
3446,Finance,Germany,0.9,1,Lead
3447,Engineering,India,5.1,1,Lead
3448,Finance,UK,14.6,1,Lead
3449,Engineering,France,6.4,0,Lead
3450,Engineering,USA,9.3,0,Junior
3451,Operations,Canada,4.6,1,Senior
3452,Customer Success,USA,2.3,1,Senior
3453,Finance,USA,11.1,0,Mid
3454,Operations,France,2.8,0,Junior
3455,Engineering,Germany,12.9,1,Mid
3456,Sales,USA,2.9,0,Mid
3457,Operations,USA,10.4,1,Junior
3458,Engineering,France,7.9,0,Junior
3459,Customer Success,USA,11.5,0,Senior
3460,Customer Success,USA,14.0,0,Junior
3461,Operations,Canada,6.0,1,Lead
3462,Operations,France,5.8,1,Senior
3463,Customer Success,India,14.1,1,Lead
3464,Operations,Canada,9.6,1,Mid
3465,Finance,UK,4.8,1,Mid
3466,Engineering,UK,12.6,1,Lead
3467,Operations,France,11.8,0,Lead
3468,Customer Success,France,1.6,1,Junior
3469,Sales,France,13.0,0,Senior
3470,HR,France,11.8,1,Senior
3471,Marketing,Germany,2.6,0,Junior
3472,Marketing,France,11.4,1,Mid
3473,Operations,Canada,12.9,0,Lead
3474,Marketing,France,6.3,0,Lead
3475,HR,Canada,10.8,0,Lead
3476,Customer Success,Canada,10.8,0,Senior
3477,Finance,USA,14.3,0,Senior
3478,Operations,Canada,11.0,1,Mid
3479,Operations,Germany,4.7,1,Senior
3480,HR,Germany,7.3,1,Senior
3481,Operations,India,14.5,1,Senior
3482,Customer Success,Germany,10.2,0,Junior
3483,Operations,USA,3.2,1,Mid
3484,Finance,Canada,6.0,0,Junior
3485,Finance,Germany,2.5,1,Lead
3486,Finance,USA,12.5,1,Lead
3487,Operations,Canada,8.6,1,Mid
3488,Engineering,Germany,10.0,1,Junior
3489,Operations,USA,13.4,1,Junior
3490,Sales,USA,2.5,0,Lead
3491,Customer Success,Canada,1.2,1,Lead
3492,HR,UK,1.9,0,Senior
3493,Marketing,Canada,2.5,0,Lead
3494,HR,India,4.2,0,Senior
3495,Sales,Canada,9.9,1,Lead
3496,HR,Canada,13.7,0,Junior
3497,HR,USA,3.3,0,Junior
3498,Marketing,Canada,11.9,1,Junior
3499,HR,Germany,7.6,0,Junior
3500,Marketing,France,2.5,0,Junior
3501,Marketing,France,2.4,0,Junior
3502,Operations,Canada,7.5,0,Lead
3503,Operations,Germany,12.6,1,Lead
3504,Finance,USA,3.7,1,Mid
3505,Customer Success,Canada,14.1,1,Mid
3506,Engineering,India,3.9,1,Lead
3507,Sales,France,7.6,0,Junior
3508,Engineering,India,2.7,0,Mid
3509,HR,Germany,10.5,1,Junior
3510,Engineering,Canada,5.8,0,Lead
3511,Operations,Canada,6.2,0,Junior
3512,Sales,India,7.8,1,Senior
3513,Finance,USA,6.7,0,Lead
3514,Customer Success,India,13.4,0,Lead
3515,HR,India,7.6,1,Senior
3516,Engineering,Germany,6.8,1,Junior
3517,Engineering,India,10.9,0,Senior
3518,Marketing,Canada,14.8,0,Mid
3519,Marketing,India,4.7,0,Lead
3520,HR,UK,14.3,1,Senior
3521,Sales,India,13.0,1,Lead
3522,Marketing,USA,2.6,1,Lead
3523,Operations,Canada,4.6,0,Junior
3524,Sales,USA,5.2,1,Senior
3525,Engineering,India,5.7,1,Senior
3526,Marketing,France,6.5,0,Junior
3527,Customer Success,India,2.9,0,Senior
3528,Marketing,Germany,0.6,1,Mid
3529,Marketing,Canada,8.6,0,Lead
3530,Marketing,Germany,4.4,1,Senior
3531,Finance,Canada,10.5,1,Junior
3532,Finance,India,5.0,1,Lead
3533,Marketing,India,7.4,1,Junior
3534,Marketing,France,7.4,0,Senior
3535,Marketing,UK,6.2,0,Junior
3536,Sales,Canada,6.2,0,Mid
3537,Marketing,India,14.0,1,Junior
3538,Sales,UK,9.7,0,Junior
3539,Sales,India,13.2,1,Senior
3540,Sales,Germany,1.1,1,Mid
3541,Marketing,UK,5.4,1,Junior
3542,HR,USA,9.2,0,Mid
3543,Marketing,USA,5.8,0,Lead
3544,HR,UK,1.6,1,Junior
3545,HR,USA,1.1,0,Junior
3546,Finance,Canada,1.0,0,Junior
3547,HR,UK,7.0,0,Mid
3548,Sales,India,1.9,1,Mid
3549,Sales,Canada,6.4,0,Senior
3550,Finance,Canada,4.0,1,Lead
3551,Marketing,France,4.8,1,Lead
3552,Finance,USA,1.5,0,Lead
3553,Marketing,France,14.9,1,Senior
3554,Operations,India,7.2,0,Mid
3555,Finance,Canada,13.2,1,Junior
3556,Operations,UK,1.1,1,Lead
